Timestep,Auditory_Position,Visual_Position,Causal_Structure,Prob_Common,Noise_Std,Signal_Noise_Std,Azimuth_Min,Azimuth_Max,Starting_Position
4308,19.557771198751684,-6.225353332008963,false,0.7,2.0,0.5,-30.0,30.0,shared
4309,29.8972476846849,29.116372023815128,true,0.7,2.0,0.5,-30.0,30.0,shared
4310,27.861460646146863,27.76514847327925,true,0.7,2.0,0.5,-30.0,30.0,shared
4311,29.034201480513424,28.778215417061485,true,0.7,2.0,0.5,-30.0,30.0,shared
4312,27.244037491203493,27.186263634511896,true,0.7,2.0,0.5,-30.0,30.0,shared
4313,28.236795828503162,28.08645532850238,true,0.7,2.0,0.5,-30.0,30.0,shared
4314,27.11491323195411,26.039522214428402,true,0.7,2.0,0.5,-30.0,30.0,shared
4315,24.380676978996192,24.391738085845663,true,0.7,2.0,0.5,-30.0,30.0,shared
4316,24.181847735226967,23.697924683197115,true,0.7,2.0,0.5,-30.0,30.0,shared
4317,23.030375990473097,23.833483771026245,true,0.7,2.0,0.5,-30.0,30.0,shared
4318,22.038945920606903,22.75075949035264,true,0.7,2.0,0.5,-30.0,30.0,shared
4319,16.514860731155242,-0.9934776336740009,false,0.7,2.0,0.5,-30.0,30.0,shared
4320,20.57274101756994,20.073447819089246,true,0.7,2.0,0.5,-30.0,30.0,shared
4321,17.69524209750319,-4.391802252819631,false,0.7,2.0,0.5,-30.0,30.0,shared
4322,24.208963374879414,23.711470628698805,true,0.7,2.0,0.5,-30.0,30.0,shared
4323,20.330178918998328,20.700321952531652,true,0.7,2.0,0.5,-30.0,30.0,shared
4324,15.037461742236756,-6.1391253573191,false,0.7,2.0,0.5,-30.0,30.0,shared
4325,23.09667040412782,23.353783218714486,true,0.7,2.0,0.5,-30.0,30.0,shared
4326,25.150448815669225,25.376117609438428,true,0.7,2.0,0.5,-30.0,30.0,shared
4327,24.02133989001013,24.114996623816634,true,0.7,2.0,0.5,-30.0,30.0,shared
4328,19.43360320597523,-8.732385346663719,false,0.7,2.0,0.5,-30.0,30.0,shared
4329,23.03781575595109,-5.485100161521518,false,0.7,2.0,0.5,-30.0,30.0,shared
4330,21.08414608534609,20.774023204524376,true,0.7,2.0,0.5,-30.0,30.0,shared
4331,24.781594074194842,25.72842264381897,true,0.7,2.0,0.5,-30.0,30.0,shared
4332,21.548236200121604,-6.191258929432517,false,0.7,2.0,0.5,-30.0,30.0,shared
4333,27.8804874192166,27.769062230485755,true,0.7,2.0,0.5,-30.0,30.0,shared
4334,27.998569234800055,26.562714841312513,true,0.7,2.0,0.5,-30.0,30.0,shared
4335,28.28632825421336,27.63957468046542,true,0.7,2.0,0.5,-30.0,30.0,shared
4336,28.351704081037727,-8.806302032467457,false,0.7,2.0,0.5,-30.0,30.0,shared
4337,25.94798410943646,-8.172267820181933,false,0.7,2.0,0.5,-30.0,30.0,shared
4338,30.155894376659084,29.36464511074371,true,0.7,2.0,0.5,-30.0,30.0,shared
4339,29.6285691375763,-8.379831705815016,false,0.7,2.0,0.5,-30.0,30.0,shared
4340,30.147454122358265,-8.06719260685631,false,0.7,2.0,0.5,-30.0,30.0,shared
4341,27.25378441653825,-6.619104716322557,false,0.7,2.0,0.5,-30.0,30.0,shared
4342,27.804106984805244,26.524881160721772,true,0.7,2.0,0.5,-30.0,30.0,shared
4343,23.60722456590208,25.394546763513198,true,0.7,2.0,0.5,-30.0,30.0,shared
4344,26.63525577926322,-7.2117359378663695,false,0.7,2.0,0.5,-30.0,30.0,shared
4345,22.41555646261651,22.69850411212291,true,0.7,2.0,0.5,-30.0,30.0,shared
4346,21.604402431398057,23.002455923289666,true,0.7,2.0,0.5,-30.0,30.0,shared
4347,25.207937822289093,24.94363643670844,true,0.7,2.0,0.5,-30.0,30.0,shared
4348,26.139011684661263,25.71001588133917,true,0.7,2.0,0.5,-30.0,30.0,shared
4349,22.941992368401188,-9.748948043043995,false,0.7,2.0,0.5,-30.0,30.0,shared
4350,24.89544457068845,24.45840212052383,true,0.7,2.0,0.5,-30.0,30.0,shared
4351,21.355626969693134,-6.180390868054095,false,0.7,2.0,0.5,-30.0,30.0,shared
4352,24.799052829931366,25.55084010137326,true,0.7,2.0,0.5,-30.0,30.0,shared
4353,22.72375987989054,23.272309055823374,true,0.7,2.0,0.5,-30.0,30.0,shared
4354,20.05076146475219,19.92362416330608,true,0.7,2.0,0.5,-30.0,30.0,shared
4355,20.373191156127344,-6.162933298072481,false,0.7,2.0,0.5,-30.0,30.0,shared
4356,18.987464116134916,-10.48545573810889,false,0.7,2.0,0.5,-30.0,30.0,shared
4357,20.59732663502658,20.252823041708297,true,0.7,2.0,0.5,-30.0,30.0,shared
4358,18.789603275324048,19.354296959995096,true,0.7,2.0,0.5,-30.0,30.0,shared
4359,17.536854026072362,18.941319132641993,true,0.7,2.0,0.5,-30.0,30.0,shared
4360,15.414747752541993,16.03198743570403,true,0.7,2.0,0.5,-30.0,30.0,shared
4361,18.064976105776626,18.11309472810167,true,0.7,2.0,0.5,-30.0,30.0,shared
4362,16.990683823926886,17.40749750375832,true,0.7,2.0,0.5,-30.0,30.0,shared
4363,20.621379078766758,20.354438891870473,true,0.7,2.0,0.5,-30.0,30.0,shared
4364,20.01467403856418,19.118882194347055,true,0.7,2.0,0.5,-30.0,30.0,shared
4365,-0.3702214478488997,-9.194657765383502,false,0.7,2.0,0.5,-30.0,30.0,shared
4366,15.922391226787873,17.04315555860366,true,0.7,2.0,0.5,-30.0,30.0,shared
4367,15.796236833073802,16.230520632815246,true,0.7,2.0,0.5,-30.0,30.0,shared
4368,14.045111701023425,14.941078768661505,true,0.7,2.0,0.5,-30.0,30.0,shared
4369,16.393761569096856,15.566184161413704,true,0.7,2.0,0.5,-30.0,30.0,shared
4370,10.751071098679036,-13.015964603879171,false,0.7,2.0,0.5,-30.0,30.0,shared
4371,18.077100921374793,17.35671343779628,true,0.7,2.0,0.5,-30.0,30.0,shared
4372,10.498255595683991,-13.490530798928901,false,0.7,2.0,0.5,-30.0,30.0,shared
4373,15.169483698311325,16.140455451587467,true,0.7,2.0,0.5,-30.0,30.0,shared
4374,15.408944651458622,15.356476216571908,true,0.7,2.0,0.5,-30.0,30.0,shared
4375,14.054779835139678,13.664546594629378,true,0.7,2.0,0.5,-30.0,30.0,shared
4376,15.228331359075202,14.449748140362221,true,0.7,2.0,0.5,-30.0,30.0,shared
4377,8.029923717020843,-10.424667946295477,false,0.7,2.0,0.5,-30.0,30.0,shared
4378,12.971876685077596,12.548862354977793,true,0.7,2.0,0.5,-30.0,30.0,shared
4379,7.176026225406065,-9.329226615651239,false,0.7,2.0,0.5,-30.0,30.0,shared
4380,5.104637151334752,-11.300859735827007,false,0.7,2.0,0.5,-30.0,30.0,shared
4381,17.25961739799947,18.283327832150913,true,0.7,2.0,0.5,-30.0,30.0,shared
4382,17.708524308312636,18.12123451895558,true,0.7,2.0,0.5,-30.0,30.0,shared
4383,20.27470451201698,19.41396655263105,true,0.7,2.0,0.5,-30.0,30.0,shared
4384,22.232654493199334,21.241229123606125,true,0.7,2.0,0.5,-30.0,30.0,shared
4385,19.808688610167184,18.747144075893132,true,0.7,2.0,0.5,-30.0,30.0,shared
4386,1.567488315537807,-16.355770604743398,false,0.7,2.0,0.5,-30.0,30.0,shared
4387,23.72214662403878,23.895511984621024,true,0.7,2.0,0.5,-30.0,30.0,shared
4388,22.11101489828077,21.924317876428503,true,0.7,2.0,0.5,-30.0,30.0,shared
4389,0.7353423004302171,-19.02878412190314,false,0.7,2.0,0.5,-30.0,30.0,shared
4390,1.1754344447484977,-15.279088514119321,false,0.7,2.0,0.5,-30.0,30.0,shared
4391,24.04836779385785,24.590929703902916,true,0.7,2.0,0.5,-30.0,30.0,shared
4392,3.8103381512946157,-15.452809388390753,false,0.7,2.0,0.5,-30.0,30.0,shared
4393,2.207225428413399,-15.252358781198735,false,0.7,2.0,0.5,-30.0,30.0,shared
4394,27.784438203890424,28.0445683088459,true,0.7,2.0,0.5,-30.0,30.0,shared
4395,28.077431955020575,27.229841878886248,true,0.7,2.0,0.5,-30.0,30.0,shared
4396,26.508239452952097,25.365741208388368,true,0.7,2.0,0.5,-30.0,30.0,shared
4397,0.3871661780791895,-20.452966976873736,false,0.7,2.0,0.5,-30.0,30.0,shared
4398,-0.002955466030837961,-24.30180106271095,false,0.7,2.0,0.5,-30.0,30.0,shared
4399,21.894008766998173,21.951642239592502,true,0.7,2.0,0.5,-30.0,30.0,shared
4400,23.82321148636343,24.032497170071103,true,0.7,2.0,0.5,-30.0,30.0,shared
4401,0.4771551657409261,-25.686913402933055,false,0.7,2.0,0.5,-30.0,30.0,shared
4402,1.539356213333055,-25.799912133678284,false,0.7,2.0,0.5,-30.0,30.0,shared
4403,21.287179741294107,22.15864697129652,true,0.7,2.0,0.5,-30.0,30.0,shared
4404,-1.5144195579035737,-23.219723012244874,false,0.7,2.0,0.5,-30.0,30.0,shared
4405,21.390705238672123,19.975477960429163,true,0.7,2.0,0.5,-30.0,30.0,shared
4406,18.01557646624787,17.888714325039995,true,0.7,2.0,0.5,-30.0,30.0,shared
4407,12.767104623276671,13.064010146881627,true,0.7,2.0,0.5,-30.0,30.0,shared
4408,-1.0890012804746212,-15.12363255761064,false,0.7,2.0,0.5,-30.0,30.0,shared
4409,-2.8847765555027776,-16.009463969157057,false,0.7,2.0,0.5,-30.0,30.0,shared
4410,8.686827940198706,9.335743969098697,true,0.7,2.0,0.5,-30.0,30.0,shared
4411,8.944658610202541,9.391751253858434,true,0.7,2.0,0.5,-30.0,30.0,shared
4412,11.716154783874375,11.533299514225197,true,0.7,2.0,0.5,-30.0,30.0,shared
4413,10.075342876254666,10.18754311344577,true,0.7,2.0,0.5,-30.0,30.0,shared
4414,7.884260275209559,7.4189199531729875,true,0.7,2.0,0.5,-30.0,30.0,shared
4415,8.10324345514876,7.308570474227348,true,0.7,2.0,0.5,-30.0,30.0,shared
4416,7.188857016441483,8.152817959744322,true,0.7,2.0,0.5,-30.0,30.0,shared
4417,-4.83089909553029,-17.462541291087476,false,0.7,2.0,0.5,-30.0,30.0,shared
4418,7.89229696638033,7.886645026187043,true,0.7,2.0,0.5,-30.0,30.0,shared
4419,9.177719587163095,9.175346566375708,true,0.7,2.0,0.5,-30.0,30.0,shared
4420,10.778979591178235,11.834350497239313,true,0.7,2.0,0.5,-30.0,30.0,shared
4421,-11.965040527403538,-16.52251125442371,false,0.7,2.0,0.5,-30.0,30.0,shared
4422,9.306705609711411,9.276352083626167,true,0.7,2.0,0.5,-30.0,30.0,shared
4423,2.694344824188795,3.0658536455727763,true,0.7,2.0,0.5,-30.0,30.0,shared
4424,1.8431411985602386,1.765216839900509,true,0.7,2.0,0.5,-30.0,30.0,shared
4425,4.22241952890814,4.457490581299086,true,0.7,2.0,0.5,-30.0,30.0,shared
4426,3.4014219022918972,2.0020771630700698,true,0.7,2.0,0.5,-30.0,30.0,shared
4427,-14.372555948576146,-17.62644392099639,false,0.7,2.0,0.5,-30.0,30.0,shared
4428,8.568219600213595,6.862129303404259,true,0.7,2.0,0.5,-30.0,30.0,shared
4429,5.2086728942609515,5.491655924416868,true,0.7,2.0,0.5,-30.0,30.0,shared
4430,7.272612814779305,6.9157498098076315,true,0.7,2.0,0.5,-30.0,30.0,shared
4431,6.492761111555036,6.226523079002402,true,0.7,2.0,0.5,-30.0,30.0,shared
4432,4.000247010807238,4.0596228425702865,true,0.7,2.0,0.5,-30.0,30.0,shared
4433,1.8145256209497944,2.4899226907439553,true,0.7,2.0,0.5,-30.0,30.0,shared
4434,-0.5598481621128593,-1.273076257344051,true,0.7,2.0,0.5,-30.0,30.0,shared
4435,-14.329917221508666,-12.481392650407328,false,0.7,2.0,0.5,-30.0,30.0,shared
4436,-4.051403677872559,-3.5151680181780662,true,0.7,2.0,0.5,-30.0,30.0,shared
4437,-0.8557690341359061,-0.9073471668718983,true,0.7,2.0,0.5,-30.0,30.0,shared
4438,-4.7772745125304095,-3.6889506952481446,true,0.7,2.0,0.5,-30.0,30.0,shared
4439,-3.1825938659036948,-3.195337610287563,true,0.7,2.0,0.5,-30.0,30.0,shared
4440,-7.824933557261046,-9.219730791558185,false,0.7,2.0,0.5,-30.0,30.0,shared
4441,-2.4245047848879437,-2.0439031421869656,true,0.7,2.0,0.5,-30.0,30.0,shared
4442,-3.4578116795830844,-4.580194421687217,true,0.7,2.0,0.5,-30.0,30.0,shared
4443,-3.610048309233687,-2.711254416283353,true,0.7,2.0,0.5,-30.0,30.0,shared
4444,-5.8058572551706416,-7.65049012577322,false,0.7,2.0,0.5,-30.0,30.0,shared
4445,-3.9654464783180017,-6.79968232571025,false,0.7,2.0,0.5,-30.0,30.0,shared
4446,-0.9711877302732899,-1.041437813198382,true,0.7,2.0,0.5,-30.0,30.0,shared
4447,-2.255557923223111,-2.7456308695264338,true,0.7,2.0,0.5,-30.0,30.0,shared
4448,-0.5802674406965211,0.759350713173934,true,0.7,2.0,0.5,-30.0,30.0,shared
4449,-8.166479991358287,-12.115160566248038,false,0.7,2.0,0.5,-30.0,30.0,shared
4450,-9.328812512776404,-12.590047581451959,false,0.7,2.0,0.5,-30.0,30.0,shared
4451,-2.5793332990772386,-3.233164420220227,true,0.7,2.0,0.5,-30.0,30.0,shared
4452,-3.6778288910844954,-4.028635174642404,true,0.7,2.0,0.5,-30.0,30.0,shared
4453,-9.281442006615503,-17.61918728451012,false,0.7,2.0,0.5,-30.0,30.0,shared
4454,-11.241954349268008,-21.043962008446393,false,0.7,2.0,0.5,-30.0,30.0,shared
4455,7.866810715003361,8.279770127812034,true,0.7,2.0,0.5,-30.0,30.0,shared
4456,10.456151378225096,10.82902934602724,true,0.7,2.0,0.5,-30.0,30.0,shared
4457,12.027285235666021,11.666441310046979,true,0.7,2.0,0.5,-30.0,30.0,shared
4458,-9.792599481160178,-30.69384166217563,false,0.7,2.0,0.5,-30.0,30.0,shared
4459,9.48554908502373,8.904433177210516,true,0.7,2.0,0.5,-30.0,30.0,shared
4460,9.050366336791933,9.402265408952353,true,0.7,2.0,0.5,-30.0,30.0,shared
4461,10.986200157817885,9.735791314106336,true,0.7,2.0,0.5,-30.0,30.0,shared
4462,-14.116448223264026,-23.257547592772703,false,0.7,2.0,0.5,-30.0,30.0,shared
4463,10.824032937640345,9.946639754292011,true,0.7,2.0,0.5,-30.0,30.0,shared
4464,7.180293129571993,8.517743134623553,true,0.7,2.0,0.5,-30.0,30.0,shared
4465,6.66125501187667,6.260590058568351,true,0.7,2.0,0.5,-30.0,30.0,shared
4466,9.487227979145107,8.806930719631417,true,0.7,2.0,0.5,-30.0,30.0,shared
4467,11.852801968850969,11.485425407825302,true,0.7,2.0,0.5,-30.0,30.0,shared
4468,-12.495549718382495,-19.30224257691164,false,0.7,2.0,0.5,-30.0,30.0,shared
4469,11.502279241738886,11.132193591073534,true,0.7,2.0,0.5,-30.0,30.0,shared
4470,11.032947386576527,10.195003539613134,true,0.7,2.0,0.5,-30.0,30.0,shared
4471,8.358108244288674,8.048526407641969,true,0.7,2.0,0.5,-30.0,30.0,shared
4472,9.909376240715604,10.892555678943161,true,0.7,2.0,0.5,-30.0,30.0,shared
4473,9.997900725427623,10.014527256665335,true,0.7,2.0,0.5,-30.0,30.0,shared
4474,12.081458830136901,11.652190663493192,true,0.7,2.0,0.5,-30.0,30.0,shared
4475,5.365371079650054,5.054390247299783,true,0.7,2.0,0.5,-30.0,30.0,shared
4476,5.827534232570229,6.775357299152961,true,0.7,2.0,0.5,-30.0,30.0,shared
4477,6.146568507855465,6.979830914904862,true,0.7,2.0,0.5,-30.0,30.0,shared
4478,7.506163384508065,7.9562133397466495,true,0.7,2.0,0.5,-30.0,30.0,shared
4479,9.962400382283533,9.900219808065179,true,0.7,2.0,0.5,-30.0,30.0,shared
4480,8.297455668518753,8.026117270962244,true,0.7,2.0,0.5,-30.0,30.0,shared
4481,8.351976962152369,8.711560069936743,true,0.7,2.0,0.5,-30.0,30.0,shared
4482,-0.4657973010338622,-21.288405101933282,false,0.7,2.0,0.5,-30.0,30.0,shared
4483,8.35852772016955,8.173537757965574,true,0.7,2.0,0.5,-30.0,30.0,shared
4484,5.249680740197399,5.045144003645306,true,0.7,2.0,0.5,-30.0,30.0,shared
4485,3.5516054677312647,3.205815241497886,true,0.7,2.0,0.5,-30.0,30.0,shared
4486,-3.8980179546599003,-21.831268477816238,false,0.7,2.0,0.5,-30.0,30.0,shared
4487,-2.851067842795306,-18.998143605936747,false,0.7,2.0,0.5,-30.0,30.0,shared
4488,5.117771700680389,5.670736692545881,true,0.7,2.0,0.5,-30.0,30.0,shared
4489,3.7159123693866194,3.9475665694045294,true,0.7,2.0,0.5,-30.0,30.0,shared
4490,3.460855075704489,2.869466343150122,true,0.7,2.0,0.5,-30.0,30.0,shared
4491,3.652401364699352,4.468527397072495,true,0.7,2.0,0.5,-30.0,30.0,shared
4492,6.403760614830568,6.4035150484339,true,0.7,2.0,0.5,-30.0,30.0,shared
4493,4.972559266074682,6.397888631819977,true,0.7,2.0,0.5,-30.0,30.0,shared
4494,6.014726156585899,6.547106670733777,true,0.7,2.0,0.5,-30.0,30.0,shared
4495,4.01214353637753,4.032702791880427,true,0.7,2.0,0.5,-30.0,30.0,shared
4496,7.119985986496399,7.037303846909324,true,0.7,2.0,0.5,-30.0,30.0,shared
4497,-0.8536711769222383,-20.549607132945923,false,0.7,2.0,0.5,-30.0,30.0,shared
4498,4.7085989906523364,4.460499237184478,true,0.7,2.0,0.5,-30.0,30.0,shared
4499,3.718281178288402,4.185580830870861,true,0.7,2.0,0.5,-30.0,30.0,shared
4500,5.857084272335811,5.774325032157486,true,0.7,2.0,0.5,-30.0,30.0,shared
4501,6.035359967763764,5.565518741960503,true,0.7,2.0,0.5,-30.0,30.0,shared
4502,5.136474449917812,5.354955290104043,true,0.7,2.0,0.5,-30.0,30.0,shared
4503,6.840694709485014,6.9905529124744055,true,0.7,2.0,0.5,-30.0,30.0,shared
4504,3.7097412481030045,3.3702683535185054,true,0.7,2.0,0.5,-30.0,30.0,shared
4505,4.684632707351738,4.945096358726339,true,0.7,2.0,0.5,-30.0,30.0,shared
4506,10.99043461318817,-19.068498934421267,false,0.7,2.0,0.5,-30.0,30.0,shared
4507,6.462221218402558,5.469668911583492,true,0.7,2.0,0.5,-30.0,30.0,shared
4508,3.2248190719579624,2.77134121727473,true,0.7,2.0,0.5,-30.0,30.0,shared
4509,-0.14483162078294776,0.22694314108533353,true,0.7,2.0,0.5,-30.0,30.0,shared
4510,-1.2298182863293705,-1.574391140720943,true,0.7,2.0,0.5,-30.0,30.0,shared
4511,2.8927148176584527,-15.13678786840667,false,0.7,2.0,0.5,-30.0,30.0,shared
4512,0.7267605065884759,-16.40141554050507,false,0.7,2.0,0.5,-30.0,30.0,shared
4513,1.279198535767177,2.4513398322759863,true,0.7,2.0,0.5,-30.0,30.0,shared
4514,6.619500419766288,-18.17815685959616,false,0.7,2.0,0.5,-30.0,30.0,shared
4515,5.482883255447238,-21.210855295506477,false,0.7,2.0,0.5,-30.0,30.0,shared
4516,0.13036740648191758,2.1816808406391335,true,0.7,2.0,0.5,-30.0,30.0,shared
4517,6.39346957404085,-22.32191587140965,false,0.7,2.0,0.5,-30.0,30.0,shared
4518,5.45973351259635,-20.50703842720945,false,0.7,2.0,0.5,-30.0,30.0,shared
4519,4.501257370877555,-20.377090101536957,false,0.7,2.0,0.5,-30.0,30.0,shared
4520,3.225946034749368,3.76693742031525,true,0.7,2.0,0.5,-30.0,30.0,shared
4521,4.322265724906078,-22.27140985229325,false,0.7,2.0,0.5,-30.0,30.0,shared
4522,3.273151441966453,2.25241258164856,true,0.7,2.0,0.5,-30.0,30.0,shared
4523,3.9524911237893834,5.501507352105817,true,0.7,2.0,0.5,-30.0,30.0,shared
4524,4.429460718967514,4.8046627566980105,true,0.7,2.0,0.5,-30.0,30.0,shared
4525,3.683770626935451,3.704908752753157,true,0.7,2.0,0.5,-30.0,30.0,shared
4526,4.62332556490771,3.8542411650112207,true,0.7,2.0,0.5,-30.0,30.0,shared
4527,3.7517032903899095,3.524019315829877,true,0.7,2.0,0.5,-30.0,30.0,shared
4528,5.912352061605369,5.794960065812777,true,0.7,2.0,0.5,-30.0,30.0,shared
4529,18.975206564721258,-11.598865557436955,false,0.7,2.0,0.5,-30.0,30.0,shared
4530,7.167176646014305,6.661640751320929,true,0.7,2.0,0.5,-30.0,30.0,shared
4531,9.994701491250025,9.61400412650573,true,0.7,2.0,0.5,-30.0,30.0,shared
4532,12.969099807990853,13.499760164366242,true,0.7,2.0,0.5,-30.0,30.0,shared
4533,10.758758499892302,10.669025261039216,true,0.7,2.0,0.5,-30.0,30.0,shared
4534,10.167099950704438,9.890108577959076,true,0.7,2.0,0.5,-30.0,30.0,shared
4535,9.774710170036629,9.661296364055872,true,0.7,2.0,0.5,-30.0,30.0,shared
4536,12.820359089326377,12.574883373195346,true,0.7,2.0,0.5,-30.0,30.0,shared
4537,18.99752439993359,-3.0894099663144807,false,0.7,2.0,0.5,-30.0,30.0,shared
4538,16.97464831853918,17.2731297778489,true,0.7,2.0,0.5,-30.0,30.0,shared
4539,17.548259325005624,15.843208925036544,true,0.7,2.0,0.5,-30.0,30.0,shared
4540,17.209134384227283,17.797822225760385,true,0.7,2.0,0.5,-30.0,30.0,shared
4541,17.664281768615012,18.04125588381006,true,0.7,2.0,0.5,-30.0,30.0,shared
4542,16.602512666412924,17.06722383848891,true,0.7,2.0,0.5,-30.0,30.0,shared
4543,15.562143738496854,-9.250198115049374,false,0.7,2.0,0.5,-30.0,30.0,shared
4544,18.828213150523112,18.757227801957704,true,0.7,2.0,0.5,-30.0,30.0,shared
4545,20.793711940744775,21.422401932443055,true,0.7,2.0,0.5,-30.0,30.0,shared
4546,20.415803756586573,21.669734920864332,true,0.7,2.0,0.5,-30.0,30.0,shared
4547,18.573754082194537,18.584743830524637,true,0.7,2.0,0.5,-30.0,30.0,shared
4548,18.21973366825254,17.70467833165581,true,0.7,2.0,0.5,-30.0,30.0,shared
4549,17.012348622268153,18.22534650957505,true,0.7,2.0,0.5,-30.0,30.0,shared
4550,17.111765872241325,-12.67787147218235,false,0.7,2.0,0.5,-30.0,30.0,shared
4551,16.428977765894878,-10.788862373156661,false,0.7,2.0,0.5,-30.0,30.0,shared
4552,14.562304493654649,14.847398421781856,true,0.7,2.0,0.5,-30.0,30.0,shared
4553,17.758219747679856,-8.742725366301398,false,0.7,2.0,0.5,-30.0,30.0,shared
4554,17.825805089187806,17.708847844133874,true,0.7,2.0,0.5,-30.0,30.0,shared
4555,18.194109276052323,16.786733211538042,true,0.7,2.0,0.5,-30.0,30.0,shared
4556,17.78830630564371,18.854657834069776,true,0.7,2.0,0.5,-30.0,30.0,shared
4557,17.51001037642155,18.007742293382183,true,0.7,2.0,0.5,-30.0,30.0,shared
4558,14.26599173967216,14.7657548416247,true,0.7,2.0,0.5,-30.0,30.0,shared
4559,15.33622430134082,16.07345213949376,true,0.7,2.0,0.5,-30.0,30.0,shared
4560,14.03216336893222,14.453411813961058,true,0.7,2.0,0.5,-30.0,30.0,shared
4561,17.639066195482812,-5.112531339240388,false,0.7,2.0,0.5,-30.0,30.0,shared
4562,20.073621323227655,-5.389578938104771,false,0.7,2.0,0.5,-30.0,30.0,shared
4563,14.935869382056985,15.203604449225978,true,0.7,2.0,0.5,-30.0,30.0,shared
4564,13.303883203358291,14.16731437491638,true,0.7,2.0,0.5,-30.0,30.0,shared
4565,12.356189084933376,12.110323062972824,true,0.7,2.0,0.5,-30.0,30.0,shared
4566,12.766313726078163,11.739728781275225,true,0.7,2.0,0.5,-30.0,30.0,shared
4567,11.316174182520566,10.870691448354394,true,0.7,2.0,0.5,-30.0,30.0,shared
4568,10.915564972997696,10.18305516335101,true,0.7,2.0,0.5,-30.0,30.0,shared
4569,13.383092159046765,13.654264583419138,true,0.7,2.0,0.5,-30.0,30.0,shared
4570,13.902696131152249,13.548379408196366,true,0.7,2.0,0.5,-30.0,30.0,shared
4571,25.353187944735957,2.711343552714265,false,0.7,2.0,0.5,-30.0,30.0,shared
4572,12.054391156293908,12.723379529438173,true,0.7,2.0,0.5,-30.0,30.0,shared
4573,22.748492418156893,2.2533577606070976,false,0.7,2.0,0.5,-30.0,30.0,shared
4574,25.2605390041345,4.618326280366557,false,0.7,2.0,0.5,-30.0,30.0,shared
4575,27.79495397748005,5.8805170621422755,false,0.7,2.0,0.5,-30.0,30.0,shared
4576,11.063009449602305,11.236264317025881,true,0.7,2.0,0.5,-30.0,30.0,shared
4577,28.399900146815398,5.601189770118431,false,0.7,2.0,0.5,-30.0,30.0,shared
4578,7.658236968770793,6.815137712053289,true,0.7,2.0,0.5,-30.0,30.0,shared
4579,8.634428109678376,8.709517085469065,true,0.7,2.0,0.5,-30.0,30.0,shared
4580,7.6385984335512225,7.799666788455349,true,0.7,2.0,0.5,-30.0,30.0,shared
4581,1.0931862605033262,1.160844823805782,true,0.7,2.0,0.5,-30.0,30.0,shared
4582,27.713596137638664,3.2366194198960447,false,0.7,2.0,0.5,-30.0,30.0,shared
4583,7.329658517247288,6.4347145974767255,true,0.7,2.0,0.5,-30.0,30.0,shared
4584,7.828698956633125,7.612960957991714,true,0.7,2.0,0.5,-30.0,30.0,shared
4585,25.44277881391682,0.335684339425139,false,0.7,2.0,0.5,-30.0,30.0,shared
4586,2.0973960610912417,2.223007794460205,true,0.7,2.0,0.5,-30.0,30.0,shared
4587,23.99889362718384,-0.2654190335458156,false,0.7,2.0,0.5,-30.0,30.0,shared
4588,1.7520483565498877,2.441640967814035,true,0.7,2.0,0.5,-30.0,30.0,shared
4589,2.402990018804138,2.5219154066075076,true,0.7,2.0,0.5,-30.0,30.0,shared
4590,3.6560211991384386,4.47799407300116,true,0.7,2.0,0.5,-30.0,30.0,shared
4591,5.586663908370242,6.310618476760678,true,0.7,2.0,0.5,-30.0,30.0,shared
4592,4.992560054017936,5.573071544972867,true,0.7,2.0,0.5,-30.0,30.0,shared
4593,14.418304549842912,-4.45727286222013,false,0.7,2.0,0.5,-30.0,30.0,shared
4594,0.8456474323734999,1.9994624295980596,true,0.7,2.0,0.5,-30.0,30.0,shared
4595,15.116294740454268,-5.938476701370016,false,0.7,2.0,0.5,-30.0,30.0,shared
4596,2.6404201944287866,1.48921246495245,true,0.7,2.0,0.5,-30.0,30.0,shared
4597,11.884879111398572,-7.583326222013253,false,0.7,2.0,0.5,-30.0,30.0,shared
4598,3.888837220770545,5.586531247031108,true,0.7,2.0,0.5,-30.0,30.0,shared
4599,12.487195535649256,-4.2166992882485435,false,0.7,2.0,0.5,-30.0,30.0,shared
4600,15.164030648387264,-5.895030335228519,false,0.7,2.0,0.5,-30.0,30.0,shared
4601,7.484765003665407,8.520045041230498,true,0.7,2.0,0.5,-30.0,30.0,shared
4602,13.574115955191841,-6.877360244185953,false,0.7,2.0,0.5,-30.0,30.0,shared
4603,10.211089807604585,9.398041629128121,true,0.7,2.0,0.5,-30.0,30.0,shared
4604,8.720083103862189,9.800804265494406,true,0.7,2.0,0.5,-30.0,30.0,shared
4605,11.568908158696667,-2.373894701029828,false,0.7,2.0,0.5,-30.0,30.0,shared
4606,8.305266807833524,9.026612799079492,true,0.7,2.0,0.5,-30.0,30.0,shared
4607,11.36755041040247,11.783466831304708,true,0.7,2.0,0.5,-30.0,30.0,shared
4608,13.839968859160244,14.931358778507883,true,0.7,2.0,0.5,-30.0,30.0,shared
4609,7.208036293139398,1.6832016056528114,false,0.7,2.0,0.5,-30.0,30.0,shared
4610,14.793123227800661,14.998824432780747,true,0.7,2.0,0.5,-30.0,30.0,shared
4611,6.012215781420818,6.457703039705785,false,0.7,2.0,0.5,-30.0,30.0,shared
